CellName	FUNC.UHN	CNV.UHN	MUT.UHN	GEXP.UHN	PHOS.UHN	CNV.SANGER	MUT.SANGER	GEXP.SANGER	METH.SANGER	DSS.SANGER	PEXP.SANGER	PHOS.SANGER	FUNC.SANGER	FUNC.BROAD_ACHILLES	FUNC.BROAD_AVANA	FUNC.BROAD_GECKO	FUNC.BROAD_AML	CNV.BROAD	MUT.BROAD	GEXP.BROAD	PEXP.BROAD	PHOS.BROAD	METH.BROAD	DSS.BROAD_CCLE	DSS.BROAD_CTRP	CNV.NCI60	MUT.NCI60	GEXP.NCI60	PEXP.NCI60	PHOS.NCI60	METH.NCI60	CNV.OHSU	MUT.OHSU	GEXP.OHSU	PHOS.OHSU	METH.OHSU	DSS.OHSU	CNV.gCSI	MUT.gCSI	GEXP.gCSI	DSS.gCSI	FUNC.DRIVE	PHOS.MCLP	PEXP.MGHCC_BREAST	PEXP.MPIB_HGSOC	PEXP.UW_TNBC	DSS.FIMM	TAS.SANGER	TAS.BROAD	TAS.BROAD.1	TAS.OHSU	TAS.gCSI	TAS.FIMM	TotalViewCount_Drug	TotalViewCount	FUNC.ViewCount	MUT.ViewCount	CNV.ViewCount	GEXP.ViewCount	PEXP.ViewCount	PHOS.ViewCount	METH.ViewCount	DSS.ViewCount	TAS.ViewCount	TotalViewCount_Binary
NALM19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	4	0	1	1	1	0	1	1	0	0	5
NALM6	0	0	0	0	0	1	1	1	1	1	0	0	0	1	1	0	0	1	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	1	0	0	0	0	1	0	1	0	1	0	22	19	2	3	3	3	1	2	2	3	3	9
NAMALWA	0	0	0	0	0	1	1	1	1	1	0	0	0	0	0	0	0	1	1	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	0	0	1	0	1	0	0	0	17	14	0	3	3	3	0	2	2	2	2	7
NB1	0	0	0	0	0	1	1	1	1	1	0	0	0	0	1	0	0	1	1	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	1	0	1	0	17	15	2	2	2	2	0	1	2	3	3	8
NB10	0	0	0	0	0	1	1	1	1	1	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	9	8	1	2	2	1	0	0	1	1	1	7
NB12	0	0	0	0	0	1	1	1	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	8	7	0	2	2	1	0	0	1	1	1	6
NB13	0	0	0	0	0	1	1	1	1	1	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	9	8	1	2	2	1	0	0	1	1	1	7
NB14	0	0	0	0	0	1	1	1	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	8	7	0	2	2	1	0	0	1	1	1	6
NB1643	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	1	1	0	0	0	0	0	0	2
NB17	0	0	0	0	0	1	1	1	1	1	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	9	8	1	2	2	1	0	0	1	1	1	7
NB4	0	0	0	0	0	1	1	1	1	1	0	0	0	1	1	0	1	1	1	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	16	14	3	2	2	2	0	1	2	2	2	8
NB5	0	0	0	0	0	1	1	1	1	1	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	9	8	1	2	2	1	0	0	1	1	1	7
NB6	0	0	0	0	0	1	1	1	1	1	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	9	8	1	2	2	1	0	0	1	1	1	7
NB69	0	0	0	0	0	1	1	1	1	1	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	11	10	1	2	2	1	0	0	1	2	2	7
NB7	0	0	0	0	0	1	1	1	1	1	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	9	8	1	2	2	1	0	0	1	1	1	7
NBSUSSR	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	5	4	0	1	1	0	0	0	1	1	1	5
NBTU110	0	0	0	0	0	1	1	1	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	8	7	0	2	2	1	0	0	1	1	1	6
NCC010	0	0	0	0	0	1	1	1	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	8	7	0	2	2	1	0	0	1	1	1	6
NCC021	0	0	0	0	0	1	1	1	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	8	7	0	2	2	1	0	0	1	1	1	6
NCCIT	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	6	0	2	2	1	0	0	1	0	0	4
NCCSTCK140	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	8	7	1	1	1	1	0	1	1	1	1	8
NCEB1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	1
NCIADRRES	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	6	0	1	1	1	1	1	1	0	0	6
NCIH1048	0	0	0	0	0	1	1	1	1	1	0	0	0	1	0	0	0	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	1	0	0	0	0	1	1	0	0	0	0	19	15	2	3	3	3	1	1	2	2	2	9
NCIH1092	0	0	0	0	0	1	1	1	1	1	0	0	0	0	0	0	0	1	1	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	1	1	1	0	0	0	18	14	0	3	3	3	0	1	2	3	3	7
NCIH1105	0	0	0	0	0	1	1	1	1	1	0	0	0	1	0	0	0	1	1	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	14	12	1	2	2	2	0	1	2	2	2	8
NCIH1155	0	0	0	0	0	1	1	1	1	1	0	0	1	1	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	1	0	0	0	0	1	1	1	0	1	0	24	20	2	3	3	3	1	2	2	4	4	9
NCIH1184	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	11	8	0	1	1	1	0	1	1	3	3	7
NCIH125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	1
NCIH128	0	0	0	0	0	1	1	1	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	8	7	0	2	2	1	0	0	1	1	1	6
NCIH1299	0	0	0	0	0	1	1	1	1	1	0	0	1	1	1	0	0	1	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	1	1	1	0	1	0	25	22	4	3	3	3	1	2	1	4	4	9
NCIH1304	0	0	0	0	0	1	1	1	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	8	7	0	2	2	1	0	0	1	1	1	6
NCIH1339	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	1	0	13	11	2	1	1	1	0	1	1	3	3	8
NCIH1341	0	0	0	0	0	1	1	1	1	1	0	0	0	0	0	0	0	1	1	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	15	12	0	2	2	2	0	1	2	3	3	7
NCIH1355	0	0	0	0	0	1	1	1	1	1	0	0	1	1	0	0	0	1	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	1	1	1	0	1	0	24	21	3	3	3	3	1	2	1	4	4	9
NCIH1373	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	1	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	1	0	0	0	0	0	1	1	0	0	0	16	13	3	2	2	2	0	2	1	2	2	8
NCIH1385	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	8	7	0	1	1	1	0	1	0	2	2	6
NCIH1395	0	0	0	0	0	1	1	1	1	1	0	0	0	1	0	0	0	1	1	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	0	0	1	0	1	0	0	0	18	15	1	3	3	3	0	2	2	2	2	8
NCIH1404	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	1	0	0	0	0	0	0	0	1	1	2
NCIH1417	0	0	0	0	0	1	1	1	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	8	7	0	2	2	1	0	0	1	1	1	6
NCIH1435	0	0	0	0	0	1	1	1	1	1	0	0	0	0	0	0	0	1	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	1	0	0	0	0	1	0	1	0	0	0	19	16	1	3	3	3	1	2	2	2	2	9
NCIH1436	0	0	0	0	0	1	1	1	1	1	0	0	0	0	0	0	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	11	9	0	2	2	2	0	1	2	1	1	7
NCIH1437	0	0	0	0	0	1	1	1	1	1	0	0	0	1	1	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	1	0	0	0	1	0	21	18	3	3	3	3	1	2	2	2	2	9
NCIH146	0	0	0	0	0	1	1	1	1	1	0	0	0	1	0	0	0	1	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	1	0	1	0	0	0	18	15	1	3	3	3	1	1	2	2	2	9
NCIH1522	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	1	0	0	0	0	0	0	0	1	1	2
NCIH1563	0	0	0	0	0	1	1	1	1	1	0	0	0	0	0	0	0	1	1	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	1	0	0	0	15	13	0	2	2	2	0	2	1	3	3	7
NCIH1568	0	0	0	0	0	1	1	1	1	1	0	0	1	1	1	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	1	0	0	0	0	1	1	1	0	0	0	24	20	4	3	3	3	1	2	2	3	3	9
NCIH1573	0	0	0	0	0	1	1	1	1	1	0	0	0	0	1	0	0	1	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	1	0	0	0	0	1	1	1	0	0	0	21	18	2	3	3	3	1	2	1	3	3	9
NCIH1581	0	0	0	0	0	1	1	1	1	1	0	0	0	1	1	0	0	1	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	1	1	1	0	1	0	24	21	3	3	3	3	1	2	1	4	4	9
NCIH1618	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	7	5	0	1	1	1	0	1	1	1	1	7
NCIH1623	0	0	0	0	0	1	1	1	1	1	0	0	0	1	0	0	0	1	1	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	0	0	1	0	1	0	0	0	18	15	1	3	3	3	0	2	2	2	2	8
NCIH1648	0	0	0	0	0	1	1	1	1	1	0	0	0	1	1	0	0	1	1	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	1	0	0	0	0	1	1	0	0	1	0	21	17	2	3	3	3	0	2	2	3	3	8
NCIH1650	0	0	0	0	0	1	1	1	1	1	0	0	1	1	1	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	0	0	1	1	1	0	0	0	23	19	3	3	3	3	1	2	2	3	3	9
NCIH1651	0	0	0	0	0	1	1	1	1	1	0	0	0	0	0	0	0	1	1	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	1	0	0	0	0	1	1	1	0	1	0	21	17	0	3	3	3	0	2	2	4	4	7
NCIH1666	0	0	0	0	0	1	1	1	1	1	0	0	0	1	1	0	0	1	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	1	0	0	0	0	1	1	1	0	1	0	23	20	2	3	3	3	1	2	1	4	4	9
NCIH1688	0	0	0	0	0	1	1	1	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	8	7	0	2	2	1	0	0	1	1	1	6
NCIH1693	0	0	0	0	0	1	1	1	1	1	0	0	0	1	1	0	0	1	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	1	0	0	0	0	1	1	1	0	0	0	22	19	3	3	3	3	1	2	1	3	3	9
NCIH1694	0	0	0	0	0	1	1	1	1	1	0	0	0	1	0	0	0	1	1	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	15	13	1	2	2	2	0	1	1	3	3	8
NCIH1703	0	0	0	0	0	1	1	1	1	1	0	0	0	1	1	0	0	1	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	1	1	1	0	1	0	24	21	3	3	3	3	1	2	1	4	4	9
NCIH1734	0	0	0	0	0	1	1	1	1	1	0	0	0	0	0	0	0	1	1	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	0	0	1	0	1	0	0	0	16	14	0	3	3	3	0	2	1	2	2	7
NCIH1755	0	0	0	0	0	1	1	1	1	1	0	0	1	0	0	0	0	1	1	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	13	12	1	2	2	2	0	1	1	2	2	8
NCIH1770	0	0	0	0	0	1	1	1	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	0	0	1	0	0	0	0	0	12	10	0	3	3	2	0	1	1	1	1	7
NCIH1781	0	0	0	0	0	1	1	1	1	1	0	0	0	0	0	0	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	0	0	1	0	0	0	0	0	15	12	0	3	3	3	0	2	2	1	1	7
NCIH1792	0	0	0	0	0	1	1	1	1	1	0	0	0	1	1	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	1	0	0	0	0	1	1	1	0	0	0	23	19	3	3	3	3	1	2	2	3	3	9
NCIH1793	0	0	0	0	0	1	1	1	1	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	1	0	0	0	0	1	1	1	0	0	0	21	17	1	3	3	3	1	2	2	3	3	9
NCIH1819	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	3	0	1	0	1	0	1	0	0	0	3
NCIH1836	0	0	0	0	0	1	1	1	1	1	0	0	0	1	0	0	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	13	11	1	2	2	2	0	2	2	1	1	8
NCIH1838	0	0	0	0	0	1	1	1	1	1	0	0	0	0	0	0	0	1	1	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	1	0	1	0	1	0	20	17	1	3	3	3	0	2	2	3	3	8
NCIH1869	0	0	0	0	0	1	1	1	1	1	0	0	1	0	0	0	0	1	1	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	1	0	0	0	0	1	1	1	0	1	0	21	18	1	3	3	3	0	2	1	4	4	8
NCIH187	0	0	0	0	0	1	1	1	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	1	0	0	0	0	1	0	0	0	1	0	14	12	0	3	3	2	0	1	1	2	2	7
NCIH1876	0	0	0	0	0	1	1	1	1	1	0	0	0	1	0	0	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	12	10	1	2	2	2	0	1	2	1	1	8
NCIH1882	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	0	1	1	1	0	0	0	0	0	3
NCIH1915	0	0	0	0	0	1	1	1	1	1	0	0	1	1	0	0	0	1	1	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	1	1	1	0	0	0	20	16	2	3	3	3	0	1	2	3	3	8
NCIH1926	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	1	0	0	0	0	0	0	0	1	1	2
NCIH1930	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	8	6	0	2	2	2	0	1	1	0	0	5
NCIH1944	0	0	0	0	0	1	1	1	1	1	0	0	1	1	1	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	1	1	1	0	1	0	26	22	4	3	3	3	1	2	2	4	4	9
NCIH196	0	0	0	0	0	1	1	1	1	1	0	0	0	1	0	0	0	1	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0	0	0	1	0	1	0	0	0	19	16	2	3	3	3	1	1	2	2	2	9
NCIH1963	0	0	0	0	0	1	1	1	1	1	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	10	8	0	2	2	2	0	0	2	1	1	6
NCIH1975	0	0	0	0	0	1	1	1	1	1	0	0	1	1	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	1	0	0	0	0	1	1	1	0	0	0	23	19	3	3	3	3	1	2	2	3	3	9
NCIH1993	0	0	0	0	0	1	1	1	1	1	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	1	0	12	11	1	2	2	1	0	1	1	2	2	8
NCIH2004RT	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	1	1	1	1	0	0	0	0	0	4
NCIH2009	0	0	0	0	0	1	1	1	1	1	0	0	0	1	0	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	0	0	1	1	1	0	1	0	24	20	3	3	3	3	1	1	2	4	4	9
NCIH2023	0	0	0	0	0	1	1	1	1	1	0	0	1	1	1	0	0	1	1	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	1	0	0	0	0	1	1	1	0	1	0	24	20	3	3	3	3	0	2	2	4	4	8
NCIH2029	0	0	0	0	0	1	1	1	1	1	0	0	0	0	0	0	0	1	1	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	13	11	0	2	2	2	0	1	2	2	2	7
NCIH2030	0	0	0	0	0	1	1	1	1	1	0	0	0	1	1	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	1	0	0	0	0	1	1	1	0	0	0	23	19	3	3	3	3	1	2	2	3	3	9
NCIH2052	0	0	0	0	0	1	1	1	1	1	0	0	0	1	1	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	1	1	1	0	1	0	25	21	3	3	3	3	1	2	2	4	4	9
NCIH2066	0	0	0	0	0	1	1	1	1	1	0	0	0	1	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	14	12	2	2	2	2	1	1	2	1	1	9
NCIH2073	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	8	7	0	2	2	2	0	2	0	0	0	4
NCIH2077	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	3	0	1	0	1	0	1	0	0	0	3
NCIH2081	0	0	0	0	0	1	1	1	1	1	0	0	0	0	0	0	0	1	1	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	1	0	1	0	0	0	16	13	0	3	3	3	0	1	2	2	2	7
NCIH2085	0	0	0	0	0	1	1	1	1	1	0	0	0	0	0	0	0	1	1	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	1	0	0	0	16	13	0	2	2	2	0	2	2	3	3	7
NCIH2087	0	0	0	0	0	1	1	1	1	1	0	0	1	1	1	0	0	1	1	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	1	0	0	0	19	16	3	2	2	2	0	2	2	3	3	8
NCIH209	0	0	0	0	0	1	1	1	1	1	0	0	0	1	0	0	0	1	1	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	1	0	1	0	0	0	17	14	1	3	3	3	0	1	2	2	2	8
NCIH2106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	0	1	0	0	0	11	9	0	2	2	2	0	2	1	1	1	7
NCIH2107	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	1	0	0	0	0	0	0	0	1	1	2
NCIH211	0	0	0	0	0	1	1	1	1	1	0	0	0	1	0	0	0	1	1	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	1	0	0	0	17	14	1	2	2	2	0	2	2	3	3	8
NCIH2110	0	0	0	0	0	1	1	1	1	1	0	0	0	1	1	0	0	1	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	1	0	0	0	0	1	0	1	0	0	0	21	18	3	3	3	3	1	2	2	2	2	9
